Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1730525874,80,GET,/,15843.900000,0.000000,2,2,2,2,4,4,5,8,11,89,95,1143522,0,2,1.6531851029478466,0.24721299996599555,115.8428160015319,612.0
1730525874,80,,Aggregated,15843.900000,0.000000,2,2,2,2,4,4,5,8,11,89,95,1143522,0,2,1.6531851029478466,0.24721299996599555,115.8428160015319,612.0
1730525875,81,GET,/,15843.900000,0.000000,2,2,2,2,4,4,5,8,11,89,95,1143522,0,2,1.6531851029478466,0.24721299996599555,115.8428160015319,612.0
1730525875,81,,Aggregated,15843.900000,0.000000,2,2,2,2,4,4,5,8,11,89,95,1143522,0,2,1.6531851029478466,0.24721299996599555,115.8428160015319,612.0
1730525876,82,GET,/,15843.900000,0.000000,2,2,2,2,4,4,5,8,11,89,95,1143522,0,2,1.6531851029478466,0.24721299996599555,115.8428160015319,612.0
1730525876,82,,Aggregated,15843.900000,0.000000,2,2,2,2,4,4,5,8,11,89,95,1143522,0,2,1.6531851029478466,0.24721299996599555,115.8428160015319,612.0
1730525877,83,GET,/,15873.800000,0.000000,2,2,2,3,4,4,5,8,12,89,96,1191185,0,2,1.6975859392093904,0.24721299996599555,115.8428160015319,612.0
1730525877,83,,Aggregated,15873.800000,0.000000,2,2,2,3,4,4,5,8,12,89,96,1191185,0,2,1.6975859392093904,0.24721299996599555,115.8428160015319,612.0
1730525878,84,GET,/,15873.800000,0.000000,2,2,2,3,4,4,5,8,12,89,96,1191185,0,2,1.6975859392093904,0.24721299996599555,115.8428160015319,612.0
1730525878,84,,Aggregated,15873.800000,0.000000,2,2,2,3,4,4,5,8,12,89,96,1191185,0,2,1.6975859392093904,0.24721299996599555,115.8428160015319,612.0
1730525879,85,GET,/,15873.800000,0.000000,2,2,2,3,4,4,5,8,12,89,96,1191185,0,2,1.6975859392093904,0.24721299996599555,115.8428160015319,612.0
1730525879,85,,Aggregated,15873.800000,0.000000,2,2,2,3,4,4,5,8,12,89,96,1191185,0,2,1.6975859392093904,0.24721299996599555,115.8428160015319,612.0
1730525880,86,GET,/,15898.600000,0.000000,2,2,3,3,4,5,5,8,12,89,96,1239185,0,2,1.740582981932373,0.24703899907763116,115.8428160015319,612.0
1730525880,86,,Aggregated,15898.600000,0.000000,2,2,3,3,4,5,5,8,12,89,96,1239185,0,2,1.740582981932373,0.24703899907763116,115.8428160015319,612.0
1730525881,87,GET,/,15898.600000,0.000000,2,2,3,3,4,5,5,8,12,89,96,1239185,0,2,1.740582981932373,0.24703899907763116,115.8428160015319,612.0
1730525881,87,,Aggregated,15898.600000,0.000000,2,2,3,3,4,5,5,8,12,89,96,1239185,0,2,1.740582981932373,0.24703899907763116,115.8428160015319,612.0
1730525882,88,GET,/,15898.600000,0.000000,2,2,3,3,4,5,5,8,12,89,96,1239185,0,2,1.740582981932373,0.24703899907763116,115.8428160015319,612.0
1730525882,88,,Aggregated,15898.600000,0.000000,2,2,3,3,4,5,5,8,12,89,96,1239185,0,2,1.740582981932373,0.24703899907763116,115.8428160015319,612.0
1730525883,89,GET,/,15928.400000,0.000000,2,3,3,3,4,5,5,9,13,89,96,1287103,0,2,1.7852127556735473,0.24703899907763116,115.8428160015319,612.0
1730525883,89,,Aggregated,15928.400000,0.000000,2,3,3,3,4,5,5,9,13,89,96,1287103,0,2,1.7852127556735473,0.24703899907763116,115.8428160015319,612.0
